date,prcp,tavg,tmax,tmin
1982-02-17,0.0,33.0,44.0,22.0
1982-02-18,0.11,34.0,40.0,31.0
1982-02-19,0.0,39.0,49.0,35.0
1982-02-20,0.0,38.0,48.0,27.0
1982-02-21,0.0,36.0,51.0,25.0
1982-02-22,0.0,37.0,43.0,30.0
1982-02-23,0.04,40.0,47.0,35.0
1982-02-24,0.0,37.0,50.0,27.0
1982-02-25,0.0,39.0,52.0,28.0
1982-02-26,0.0,38.0,49.0,30.0
1982-02-27,0.0,41.0,56.0,29.0
1982-02-28,0.0,42.0,49.0,36.0
1982-03-01,0.0,38.0,52.0,24.0
1982-03-02,0.0,41.0,56.0,27.0
1982-03-03,0.0,45.0,56.0,35.0
1982-03-04,0.01,45.0,51.0,39.0
1982-03-05,0.0,36.0,45.0,30.0
1982-03-06,0.0,34.0,43.0,26.0
1982-03-07,0.0,36.0,47.0,24.0
1982-03-08,0.0,41.0,57.0,25.0
1982-03-09,0.0,47.0,65.0,30.0
1982-03-10,0.0,50.0,65.0,38.0
1982-03-11,0.0,44.0,56.0,34.0
1982-03-12,0.0,49.0,63.0,37.0
1982-03-13,0.0,44.0,54.0,32.0
1982-03-14,0.0,50.0,60.0,39.0
1982-03-15,0.0,46.0,55.0,41.0
1982-03-16,0.0,38.0,46.0,26.0
1982-03-17,0.0,43.0,56.0,31.0
1982-03-18,0.0,43.0,50.0,32.0
1982-03-19,0.0,44.0,48.0,40.0
1982-03-20,0.0,47.0,60.0,36.0
1982-03-21,0.0,51.0,61.0,41.0
1982-03-22,0.0,41.0,55.0,39.0
1982-03-23,0.0,44.0,50.0,39.0
1982-03-24,0.0,41.0,48.0,33.0
1982-03-25,0.0,39.0,49.0,29.0
1982-03-26,0.0,41.0,52.0,30.0
1982-03-27,0.0,50.0,67.0,32.0
1982-03-28,0.0,51.0,60.0,41.0
1982-03-29,0.0,51.0,63.0,40.0
1982-03-30,0.0,57.0,69.0,43.0
1982-03-31,0.0,53.0,63.0,46.0
1982-04-01,0.0,57.0,68.0,45.0
1982-04-02,0.0,58.0,68.0,52.0
1982-04-03,0.0,53.0,66.0,39.0
1982-04-04,0.0,55.0,71.0,41.0
1982-04-05,0.0,58.0,71.0,43.0
1982-04-06,0.0,60.0,76.0,41.0
1982-04-07,0.0,62.0,82.0,47.0
1982-04-08,0.0,53.0,60.0,48.0
1982-04-09,0.0,54.0,67.0,36.0
1982-04-10,0.0,58.0,74.0,44.0
1982-04-11,0.0,62.0,72.0,53.0
1982-04-12,0.0,60.0,69.0,51.0
1982-04-13,0.0,62.0,77.0,43.0
1982-04-14,0.0,59.0,69.0,51.0
1982-04-15,0.0,54.0,66.0,38.0
1982-04-16,0.0,57.0,68.0,41.0
1982-04-17,0.0,59.0,71.0,43.0
1982-04-18,0.0,60.0,74.0,44.0
1982-04-19,0.0,63.0,74.0,51.0
1982-04-20,0.98,57.0,71.0,51.0
1982-04-21,0.07,58.0,71.0,47.0
1982-04-22,0.19,65.0,76.0,55.0
1982-04-23,0.0,69.0,84.0,51.0
1982-04-24,0.0,69.0,82.0,58.0
1982-04-25,0.0,68.0,79.0,59.0
1982-04-26,0.0,65.0,76.0,59.0
1982-04-27,0.23,60.0,69.0,54.0
1982-04-28,0.02,59.0,69.0,49.0
1982-04-29,0.0,60.0,74.0,46.0
1982-04-30,0.0,67.0,78.0,56.0
1982-05-01,0.0,70.0,81.0,57.0
1982-05-02,0.0,64.0,72.0,58.0
1982-05-03,0.0,60.0,66.0,55.0
1982-05-04,0.0,66.0,75.0,49.0
1982-05-05,0.0,62.0,71.0,54.0
1982-05-06,0.0,69.0,80.0,50.0
1982-05-07,0.0,64.0,74.0,58.0
1982-05-08,0.0,74.0,87.0,63.0
1982-05-09,0.0,69.0,79.0,62.0
1982-05-10,0.0,69.0,79.0,58.0
1982-05-11,0.09,68.0,73.0,63.0
1982-05-12,0.39,54.0,64.0,51.0
1982-05-13,0.0,62.0,73.0,47.0
1982-05-14,0.0,69.0,81.0,51.0
1982-05-15,0.0,71.0,82.0,56.0
1982-05-16,0.0,77.0,93.0,57.0
1982-05-17,0.0,72.0,82.0,62.0
1982-05-18,0.0,66.0,76.0,57.0
1982-05-19,0.0,70.0,82.0,55.0
1982-05-20,0.0,78.0,94.0,58.0
1982-05-21,0.03,80.0,95.0,63.0
1982-05-22,0.0,75.0,88.0,65.0
1982-05-23,0.0,78.0,93.0,62.0
1982-05-24,0.0,79.0,92.0,67.0
1982-05-25,0.0,79.0,87.0,67.0
1982-05-26,0.0,77.0,86.0,68.0
1982-05-27,0.0,80.0,93.0,69.0
1982-05-28,0.0,73.0,87.0,69.0
1982-05-29,0.0,71.0,79.0,63.0
1982-05-30,0.0,74.0,81.0,67.0
1982-05-31,0.0,74.0,83.0,67.0
1982-06-01,0.01,71.0,83.0,61.0
1982-06-02,0.0,77.0,92.0,60.0
1982-06-03,0.0,85.0,99.0,62.0
1982-06-04,0.0,78.0,90.0,72.0
1982-06-05,0.0,74.0,84.0,61.0
1982-06-06,0.0,81.0,95.0,65.0
1982-06-07,0.0,81.0,95.0,69.0
1982-06-08,0.0,80.0,90.0,68.0
1982-06-09,0.0,79.0,89.0,67.0
1982-06-10,0.0,81.0,92.0,67.0
1982-06-11,0.0,83.0,94.0,71.0
1982-06-12,1.1,70.0,87.0,65.0
1982-06-13,0.04,70.0,79.0,63.0
1982-06-14,0.0,74.0,83.0,64.0
1982-06-15,0.19,71.0,80.0,65.0
1982-06-16,0.01,69.0,76.0,63.0
1982-06-17,1.24,70.0,77.0,65.0
1982-06-18,0.87,71.0,80.0,62.0
1982-06-19,0.0,72.0,80.0,67.0
1982-06-20,0.0,74.0,79.0,69.0
1982-06-21,1.32,64.0,76.0,56.0
1982-06-22,0.54,68.0,81.0,59.0
1982-06-23,0.01,73.0,84.0,59.0
1982-06-24,0.0,75.0,87.0,63.0
1982-06-25,0.0,75.0,81.0,68.0
1982-06-26,0.0,77.0,86.0,67.0
1982-06-27,0.04,73.0,79.0,68.0
1982-06-28,0.0,78.0,89.0,67.0
1982-06-29,0.0,78.0,90.0,68.0
1982-06-30,0.15,76.0,91.0,70.0
1982-07-01,0.0,75.0,81.0,67.0
1982-07-02,0.01,82.0,93.0,71.0
1982-07-03,0.0,76.0,87.0,70.0
1982-07-04,1.08,74.0,83.0,63.0
1982-07-05,0.01,75.0,83.0,66.0
1982-07-06,0.0,77.0,85.0,68.0
1982-07-07,0.0,79.0,88.0,70.0
1982-07-08,0.0,82.0,90.0,75.0
1982-07-09,1.07,73.0,84.0,69.0
1982-07-10,0.0,76.0,86.0,70.0
1982-07-11,0.0,77.0,88.0,65.0
1982-07-12,0.0,79.0,90.0,69.0
1982-07-13,0.0,78.0,86.0,68.0
1982-07-14,0.16,75.0,82.0,70.0
1982-07-15,0.87,77.0,87.0,67.0
1982-07-16,0.0,80.0,92.0,64.0
1982-07-17,0.0,82.0,95.0,68.0
1982-07-18,0.67,76.0,87.0,69.0
1982-07-19,0.1,78.0,85.0,68.0
1982-07-20,0.03,78.0,87.0,70.0
1982-07-21,0.0,76.0,83.0,71.0
1982-07-22,0.54,77.0,84.0,70.0
1982-07-23,0.0,78.0,85.0,71.0
1982-07-24,0.31,73.0,80.0,68.0
1982-07-25,1.35,69.0,73.0,67.0
1982-07-26,0.09,75.0,84.0,68.0
1982-07-27,1.71,76.0,87.0,69.0
1982-07-28,0.02,78.0,86.0,70.0
1982-07-29,0.02,77.0,84.0,73.0
1982-07-30,0.0,79.0,85.0,74.0
1982-07-31,0.13,79.0,85.0,73.0
1982-08-01,0.0,80.0,88.0,74.0
1982-08-02,0.0,81.0,89.0,76.0
1982-08-03,0.37,78.0,84.0,74.0
1982-08-04,0.98,78.0,86.0,74.0
1982-08-05,0.0,81.0,91.0,73.0
1982-08-06,0.31,80.0,90.0,68.0
1982-08-07,0.02,80.0,88.0,74.0
1982-08-08,0.0,79.0,89.0,72.0
1982-08-09,0.0,82.0,91.0,75.0
1982-08-10,0.5,80.0,88.0,72.0
1982-08-11,0.06,79.0,87.0,75.0
1982-08-12,0.0,78.0,84.0,74.0
1982-08-13,0.0,81.0,89.0,75.0
1982-08-14,0.0,84.0,95.0,73.0
1982-08-15,0.0,85.0,94.0,77.0
1982-08-16,1.56,77.0,85.0,72.0
1982-08-17,0.85,80.0,89.0,72.0
1982-08-18,0.06,76.0,87.0,67.0
1982-08-19,0.0,77.0,87.0,69.0
1982-08-20,0.0,75.0,85.0,66.0
1982-08-21,0.0,75.0,84.0,68.0
1982-08-22,0.0,76.0,85.0,67.0
1982-08-23,0.0,78.0,86.0,70.0
1982-08-24,0.0,78.0,84.0,70.0
1982-08-25,0.0,77.0,86.0,67.0
1982-08-26,0.0,78.0,90.0,67.0
1982-08-27,0.0,76.0,85.0,69.0
1982-08-28,0.0,78.0,88.0,69.0
1982-08-29,0.0,77.0,88.0,66.0
1982-08-30,0.0,75.0,84.0,67.0
1982-08-31,0.0,74.0,81.0,69.0
1982-09-01,0.01,73.0,77.0,70.0
1982-09-02,0.15,70.0,78.0,65.0
1982-09-03,0.0,71.0,80.0,61.0
1982-09-04,0.0,73.0,82.0,64.0
1982-09-05,0.0,73.0,82.0,60.0
1982-09-06,0.0,70.0,82.0,57.0
1982-09-07,0.0,71.0,85.0,56.0
1982-09-08,0.0,69.0,79.0,60.0
1982-09-09,0.0,66.0,78.0,56.0
1982-09-10,0.0,69.0,84.0,50.0
1982-09-11,0.0,70.0,85.0,53.0
1982-09-12,0.0,71.0,87.0,58.0
1982-09-13,0.0,72.0,81.0,65.0
1982-09-14,0.0,72.0,82.0,62.0
1982-09-15,0.0,72.0,84.0,62.0
1982-09-16,0.0,72.0,85.0,63.0
1982-09-17,0.0,72.0,80.0,64.0
1982-09-18,0.0,72.0,84.0,63.0
1982-09-19,0.0,70.0,84.0,58.0
1982-09-20,0.0,67.0,78.0,60.0
1982-09-21,0.0,63.0,77.0,50.0
1982-09-22,0.0,67.0,82.0,55.0
1982-09-23,0.0,69.0,82.0,54.0
1982-09-24,0.0,70.0,81.0,56.0
1982-09-25,0.1,66.0,75.0,61.0
1982-09-26,0.0,57.0,62.0,51.0
1982-09-27,0.0,62.0,74.0,46.0
1982-09-28,0.0,63.0,77.0,47.0
1982-09-29,0.0,62.0,75.0,49.0
1982-09-30,0.0,65.0,75.0,54.0
1982-10-01,0.0,63.0,71.0,56.0
1982-10-02,0.0,66.0,79.0,55.0
1982-10-03,0.0,68.0,81.0,58.0
1982-10-04,0.0,66.0,73.0,60.0
1982-10-05,0.0,67.0,81.0,56.0
1982-10-06,0.0,65.0,82.0,52.0
1982-10-07,0.0,65.0,81.0,53.0
1982-10-08,0.0,68.0,80.0,58.0
1982-10-09,0.0,67.0,80.0,56.0
1982-10-10,0.0,66.0,78.0,55.0
1982-10-11,0.0,64.0,76.0,57.0
1982-10-12,0.0,65.0,76.0,57.0
1982-10-13,0.0,65.0,71.0,59.0
1982-10-14,0.31,61.0,67.0,58.0
1982-10-15,0.0,60.0,66.0,54.0
1982-10-16,0.0,56.0,63.0,51.0
1982-10-17,0.0,56.0,65.0,48.0
1982-10-18,0.01,59.0,69.0,53.0
1982-10-19,0.0,56.0,67.0,48.0
1982-10-20,0.0,57.0,74.0,42.0
1982-10-21,0.0,58.0,71.0,44.0
1982-10-22,0.0,49.0,59.0,45.0
1982-10-23,0.0,42.0,52.0,34.0
1982-10-24,0.0,43.0,59.0,30.0
1982-10-25,0.0,47.0,63.0,35.0
1982-10-26,0.0,49.0,64.0,37.0
1982-10-27,0.0,52.0,60.0,44.0
1982-10-28,0.0,57.0,69.0,51.0
1982-10-29,0.0,53.0,65.0,44.0
1982-10-30,0.0,58.0,66.0,51.0
1982-10-31,0.0,52.0,61.0,43.0
1982-11-01,0.0,46.0,56.0,34.0
1982-11-02,0.0,43.0,56.0,32.0
1982-11-03,0.0,46.0,59.0,37.0
1982-11-04,0.0,48.0,62.0,36.0
1982-11-05,0.0,52.0,54.0,46.0
1982-11-06,0.02,51.0,61.0,46.0
1982-11-07,0.0,48.0,60.0,36.0
1982-11-08,0.0,50.0,60.0,41.0
1982-11-09,0.0,45.0,55.0,42.0
1982-11-10,0.0,42.0,54.0,35.0
1982-11-11,0.0,44.0,61.0,30.0
1982-11-12,0.0,44.0,59.0,31.0
1982-11-13,0.0,46.0,59.0,34.0
1982-11-14,0.2,42.0,52.0,37.0
1982-11-15,0.0,39.0,47.0,31.0
1982-11-16,0.0,35.0,47.0,26.0
1982-11-17,0.0,37.0,51.0,27.0
1982-11-18,0.0,44.0,50.0,36.0
1982-11-19,0.0,41.0,50.0,34.0
1982-11-20,0.0,36.0,50.0,26.0
1982-11-21,0.0,39.0,47.0,31.0
1982-11-22,0.0,38.0,46.0,34.0
1982-11-23,0.0,37.0,44.0,25.0
1982-11-24,0.0,34.0,41.0,26.0
1982-11-25,0.0,31.0,44.0,21.0
1982-11-26,0.0,33.0,47.0,25.0
1982-11-27,0.0,33.0,42.0,24.0
1982-11-28,0.0,36.0,40.0,31.0
1982-11-29,0.0,36.0,49.0,26.0
1982-11-30,0.0,38.0,49.0,28.0
1982-12-01,0.0,38.0,42.0,30.0
1982-12-02,0.0,37.0,44.0,31.0
1982-12-03,0.0,31.0,44.0,23.0
1982-12-04,0.0,30.0,42.0,21.0
1982-12-05,0.0,21.0,31.0,16.0
1982-12-06,0.0,23.0,35.0,11.0
1982-12-07,0.0,24.0,38.0,12.0
1982-12-08,0.0,25.0,38.0,15.0
1982-12-09,0.0,26.0,37.0,17.0
1982-12-10,0.0,33.0,41.0,27.0
1982-12-11,0.0,28.0,34.0,23.0
1982-12-12,0.0,26.0,35.0,18.0
1982-12-13,0.0,22.0,34.0,14.0
1982-12-14,0.0,24.0,39.0,13.0
1982-12-15,0.0,27.0,41.0,17.0
1982-12-16,0.0,32.0,39.0,23.0
1982-12-17,0.0,30.0,41.0,22.0
1982-12-18,0.0,29.0,43.0,19.0
1982-12-19,0.0,32.0,50.0,18.0
1982-12-20,0.0,36.0,48.0,25.0
1982-12-21,0.0,31.0,42.0,22.0
1982-12-22,0.0,34.0,38.0,30.0
1982-12-23,0.0,30.0,36.0,21.0
1982-12-24,0.0,28.0,34.0,22.0
1982-12-25,0.0,27.0,34.0,18.0
1982-12-26,0.0,35.0,42.0,22.0
1982-12-27,0.0,29.0,40.0,20.0
1982-12-28,0.0,35.0,45.0,21.0
1982-12-29,0.0,28.0,39.0,21.0
1982-12-30,0.0,30.0,39.0,25.0
1982-12-31,0.0,27.0,41.0,16.0
1983-01-01,0.0,28.0,38.0,23.0
1983-01-02,0.0,28.0,43.0,16.0
1983-01-03,0.0,27.0,37.0,18.0
1983-01-04,0.0,33.0,41.0,26.0
1983-01-05,0.0,26.0,30.0,19.0
1983-01-06,0.0,30.0,36.0,25.0
1983-01-07,0.0,18.0,32.0,13.0
1983-01-08,0.0,14.0,25.0,5.0
1983-01-09,0.0,17.0,31.0,8.0
1983-01-10,0.0,20.0,31.0,9.0
1983-01-11,0.0,24.0,37.0,11.0
1983-01-12,0.0,27.0,42.0,15.0
1983-01-13,0.0,28.0,39.0,21.0
1983-01-14,0.0,31.0,37.0,21.0
1983-01-15,0.0,28.0,36.0,20.0
1983-01-16,0.0,29.0,44.0,16.0
1983-01-17,0.0,28.0,38.0,20.0
1983-01-18,0.0,25.0,32.0,20.0
1983-01-19,0.0,22.0,29.0,18.0
1983-01-20,0.0,20.0,33.0,9.0
1983-01-21,0.0,25.0,35.0,17.0
1983-01-22,0.0,26.0,40.0,13.0
1983-01-23,0.0,27.0,46.0,13.0
1983-01-24,0.0,29.0,47.0,15.0
1983-01-25,0.0,33.0,52.0,17.0
1983-01-26,0.0,31.0,43.0,22.0
1983-01-27,0.0,30.0,46.0,18.0
1983-01-28,0.0,30.0,45.0,20.0
1983-01-29,0.0,40.0,50.0,28.0
1983-01-30,0.0,30.0,39.0,18.0
1983-01-31,0.0,27.0,35.0,17.0
1983-02-01,0.02,32.0,35.0,29.0
1983-02-02,0.0,28.0,37.0,21.0
1983-02-03,0.0,31.0,43.0,24.0
1983-02-04,0.0,32.0,46.0,20.0
1983-02-05,0.0,32.0,45.0,21.0
1983-02-06,0.0,32.0,40.0,27.0
1983-02-07,0.0,29.0,38.0,21.0
1983-02-08,0.0,25.0,37.0,15.0
1983-02-09,0.0,27.0,35.0,19.0
1983-02-10,0.0,26.0,33.0,18.0
1983-02-11,0.0,24.0,36.0,13.0
1983-02-12,0.0,22.0,32.0,12.0
1983-02-13,0.0,22.0,32.0,10.0
1983-02-14,0.0,33.0,41.0,27.0
1983-02-15,0.0,29.0,42.0,19.0
1983-02-16,0.0,28.0,34.0,23.0
1983-02-17,0.0,23.0,30.0,19.0
1983-02-18,0.0,18.0,27.0,9.0
1983-02-19,0.0,19.0,24.0,14.0
1983-02-20,0.0,20.0,32.0,11.0
1983-02-21,0.0,22.0,33.0,12.0
1983-02-22,0.0,29.0,41.0,17.0
1983-02-23,0.0,35.0,45.0,29.0
1983-02-24,0.0,33.0,46.0,24.0
1983-02-25,0.0,35.0,47.0,26.0
1983-02-26,0.0,33.0,46.0,23.0
1983-02-27,0.0,35.0,47.0,24.0
1983-02-28,0.0,38.0,52.0,25.0
1983-03-01,0.0,42.0,47.0,37.0
1983-03-02,0.01,42.0,56.0,33.0
1983-03-03,0.0,41.0,47.0,35.0
1983-03-04,0.0,40.0,53.0,29.0
1983-03-05,0.0,44.0,58.0,32.0
1983-03-06,0.0,45.0,56.0,33.0
1983-03-07,0.0,38.0,49.0,32.0
1983-03-08,0.0,33.0,41.0,25.0
1983-03-09,0.0,36.0,49.0,24.0
1983-03-10,0.0,45.0,63.0,25.0
1983-03-11,0.0,40.0,54.0,35.0
1983-03-12,0.0,36.0,42.0,30.0
1983-03-13,0.0,40.0,52.0,29.0
1983-03-14,0.0,42.0,58.0,28.0
1983-03-15,0.0,44.0,51.0,33.0
1983-03-16,0.23,38.0,47.0,33.0
1983-03-17,0.0,41.0,56.0,27.0
1983-03-18,0.0,44.0,60.0,28.0
1983-03-19,0.0,46.0,54.0,40.0
1983-03-20,0.0,52.0,66.0,34.0
1983-03-21,0.0,49.0,59.0,39.0
1983-03-22,0.0,49.0,56.0,46.0
1983-03-23,0.0,47.0,57.0,40.0
1983-03-24,0.0,49.0,59.0,39.0
1983-03-25,0.0,44.0,54.0,33.0
1983-03-26,0.0,48.0,58.0,38.0
1983-03-27,0.0,48.0,59.0,37.0
1983-03-28,0.0,51.0,64.0,38.0
1983-03-29,0.0,54.0,66.0,41.0
1983-03-30,0.0,54.0,67.0,42.0
1983-03-31,0.0,55.0,64.0,47.0
1983-04-01,0.0,52.0,59.0,45.0
1983-04-02,0.0,49.0,58.0,33.0
1983-04-03,0.0,51.0,62.0,40.0
1983-04-04,0.0,52.0,65.0,40.0
1983-04-05,0.0,57.0,72.0,44.0
1983-04-06,0.0,62.0,69.0,53.0
1983-04-07,0.0,53.0,64.0,41.0
1983-04-08,0.0,53.0,59.0,45.0
1983-04-09,0.59,54.0,63.0,48.0
1983-04-10,0.0,58.0,68.0,49.0
1983-04-11,0.0,59.0,71.0,45.0
1983-04-12,0.0,63.0,78.0,49.0
1983-04-13,0.0,62.0,72.0,55.0
1983-04-14,0.01,51.0,60.0,48.0
1983-04-15,0.0,55.0,67.0,43.0
1983-04-16,0.0,58.0,73.0,41.0
1983-04-17,0.0,60.0,70.0,46.0
1983-04-18,0.0,60.0,69.0,53.0
1983-04-19,0.0,60.0,68.0,53.0
1983-04-20,0.0,60.0,72.0,41.0
1983-04-21,0.18,52.0,65.0,48.0
1983-04-22,0.0,61.0,71.0,47.0
1983-04-23,0.0,67.0,85.0,46.0
1983-04-24,0.0,74.0,87.0,56.0
1983-04-25,0.88,66.0,79.0,60.0
1983-04-26,1.08,65.0,78.0,57.0
1983-04-27,0.0,68.0,80.0,54.0
1983-04-28,0.37,56.0,72.0,44.0
1983-04-29,0.0,55.0,66.0,45.0
1983-04-30,0.0,60.0,70.0,47.0
1983-05-01,0.0,64.0,76.0,49.0
1983-05-02,0.0,68.0,80.0,53.0
1983-05-03,0.0,68.0,78.0,57.0
1983-05-04,0.0,69.0,78.0,59.0
1983-05-05,0.0,64.0,72.0,61.0
1983-05-06,0.0,65.0,78.0,57.0
1983-05-07,0.0,71.0,83.0,55.0
1983-05-08,0.0,66.0,79.0,54.0
1983-05-09,0.0,68.0,77.0,58.0
1983-05-10,0.0,73.0,83.0,66.0
1983-05-11,0.02,70.0,77.0,65.0
1983-05-12,0.67,70.0,78.0,62.0
1983-05-13,0.0,68.0,76.0,59.0
1983-05-14,0.0,65.0,72.0,60.0
1983-05-15,0.0,67.0,79.0,52.0
1983-05-16,0.0,67.0,77.0,57.0
1983-05-17,0.0,63.0,72.0,53.0
1983-05-18,0.48,65.0,80.0,52.0
1983-05-19,0.0,72.0,82.0,58.0
1983-05-20,0.0,69.0,77.0,64.0
1983-05-21,0.0,66.0,71.0,62.0
1983-05-22,0.09,64.0,71.0,59.0
1983-05-23,0.0,71.0,83.0,61.0
1983-05-24,0.0,74.0,86.0,63.0
1983-05-25,0.0,75.0,85.0,60.0
1983-05-26,0.04,69.0,79.0,65.0
1983-05-27,0.0,75.0,86.0,64.0
1983-05-28,0.0,80.0,93.0,69.0
1983-05-29,0.0,82.0,98.0,68.0
1983-05-30,0.0,83.0,96.0,70.0
1983-05-31,0.0,82.0,89.0,78.0
1983-06-01,0.0,79.0,90.0,66.0
1983-06-02,0.0,82.0,94.0,71.0
1983-06-03,0.0,78.0,88.0,72.0
1983-06-04,0.0,72.0,78.0,65.0
1983-06-05,0.0,74.0,82.0,67.0
1983-06-06,0.0,74.0,86.0,57.0
1983-06-07,0.0,75.0,87.0,60.0
1983-06-08,0.0,75.0,85.0,62.0
1983-06-09,0.0,78.0,95.0,60.0
1983-06-10,0.0,78.0,93.0,63.0
1983-06-11,0.0,77.0,84.0,68.0
1983-06-12,0.0,81.0,92.0,66.0
1983-06-13,0.0,83.0,98.0,62.0
1983-06-14,0.0,87.0,99.0,71.0
1983-06-15,0.0,83.0,93.0,74.0
1983-06-16,0.0,80.0,88.0,73.0
1983-06-17,0.21,74.0,82.0,67.0
1983-06-18,0.0,79.0,90.0,66.0
1983-06-19,1.12,69.0,83.0,65.0
1983-06-20,0.0,75.0,86.0,62.0
1983-06-21,0.0,81.0,94.0,68.0
1983-06-22,0.0,78.0,87.0,69.0
1983-06-23,0.0,82.0,91.0,73.0
1983-06-24,0.01,75.0,85.0,72.0
1983-06-25,0.01,76.0,88.0,69.0
1983-06-26,0.0,80.0,90.0,70.0
1983-06-27,1.24,76.0,92.0,61.0
1983-06-28,0.02,73.0,85.0,63.0
1983-06-29,0.0,79.0,87.0,71.0
1983-06-30,0.0,80.0,88.0,73.0
1983-07-01,0.01,77.0,85.0,72.0
1983-07-02,0.07,74.0,80.0,71.0
1983-07-03,0.01,78.0,90.0,69.0
1983-07-04,0.0,80.0,89.0,70.0
1983-07-05,0.0,81.0,90.0,68.0
1983-07-06,0.0,81.0,91.0,71.0
1983-07-07,0.0,82.0,92.0,75.0
1983-07-08,0.0,83.0,94.0,70.0
1983-07-09,0.0,81.0,87.0,74.0
1983-07-10,0.0,80.0,91.0,70.0
1983-07-11,0.0,81.0,89.0,73.0
1983-07-12,0.0,81.0,87.0,76.0
1983-07-13,0.46,74.0,80.0,71.0
1983-07-14,0.01,76.0,88.0,65.0
1983-07-15,0.0,82.0,92.0,70.0
1983-07-16,0.0,82.0,95.0,67.0
1983-07-17,0.0,85.0,99.0,72.0
1983-07-18,0.0,84.0,94.0,72.0
1983-07-19,0.0,80.0,88.0,72.0
1983-07-20,0.0,83.0,94.0,71.0
1983-07-21,0.0,87.0,98.0,74.0
1983-07-22,0.0,86.0,98.0,75.0
1983-07-23,0.0,88.0,98.0,77.0
1983-07-24,0.0,83.0,91.0,77.0
1983-07-25,0.01,79.0,89.0,73.0
1983-07-26,0.0,82.0,92.0,73.0
1983-07-27,0.2,83.0,94.0,74.0
1983-07-28,0.03,78.0,83.0,74.0
1983-07-29,0.0,85.0,94.0,77.0
1983-07-30,0.25,79.0,89.0,74.0
1983-07-31,0.0,82.0,94.0,72.0
1983-08-01,0.12,79.0,86.0,71.0
1983-08-02,0.0,80.0,87.0,74.0
1983-08-03,0.0,83.0,92.0,79.0
1983-08-04,1.19,80.0,89.0,75.0
1983-08-05,2.51,80.0,89.0,73.0
1983-08-06,2.13,76.0,85.0,69.0
1983-08-07,0.0,76.0,83.0,69.0
1983-08-08,0.0,76.0,87.0,65.0
1983-08-09,0.0,78.0,85.0,69.0
1983-08-10,0.0,79.0,88.0,71.0
1983-08-11,0.0,80.0,87.0,72.0
1983-08-12,0.0,80.0,87.0,71.0
1983-08-13,0.0,82.0,91.0,74.0
1983-08-14,0.0,83.0,91.0,76.0
1983-08-15,0.21,80.0,87.0,76.0
1983-08-16,0.0,79.0,87.0,75.0
1983-08-17,0.0,78.0,88.0,72.0
1983-08-18,0.0,75.0,83.0,64.0
1983-08-19,0.0,78.0,89.0,71.0
1983-08-20,0.0,78.0,89.0,69.0
1983-08-21,0.01,75.0,85.0,69.0
1983-08-22,0.07,72.0,76.0,67.0
1983-08-23,0.02,72.0,77.0,67.0
1983-08-24,0.0,74.0,81.0,68.0
1983-08-25,0.93,69.0,75.0,65.0
1983-08-26,1.0,72.0,80.0,66.0
1983-08-27,0.25,74.0,83.0,68.0
1983-08-28,0.42,72.0,82.0,67.0
1983-08-29,0.02,74.0,86.0,64.0
1983-08-30,0.0,78.0,89.0,67.0
1983-08-31,0.0,78.0,88.0,67.0
1983-09-01,0.11,75.0,88.0,68.0
1983-09-02,0.0,76.0,88.0,65.0
1983-09-03,0.0,75.0,87.0,62.0
1983-09-04,0.0,76.0,87.0,66.0
1983-09-05,0.28,69.0,81.0,67.0
1983-09-06,0.0,72.0,84.0,61.0
1983-09-07,0.0,73.0,80.0,63.0
1983-09-08,0.64,65.0,74.0,64.0
1983-09-09,0.02,71.0,80.0,62.0
1983-09-10,0.0,73.0,83.0,65.0
1983-09-11,0.0,74.0,85.0,63.0
1983-09-12,0.0,74.0,86.0,62.0
1983-09-13,0.0,73.0,85.0,65.0
1983-09-14,0.18,72.0,86.0,64.0
1983-09-15,0.0,71.0,85.0,61.0
1983-09-16,0.0,73.0,83.0,65.0
1983-09-17,0.0,75.0,87.0,67.0
1983-09-18,0.01,71.0,79.0,65.0
1983-09-19,0.0,68.0,80.0,57.0
1983-09-20,0.0,68.0,76.0,58.0
1983-09-21,0.01,69.0,76.0,64.0
1983-09-22,0.0,68.0,77.0,59.0
1983-09-23,0.0,70.0,81.0,61.0
1983-09-24,0.0,71.0,81.0,60.0
1983-09-25,0.0,69.0,83.0,53.0
1983-09-26,0.0,70.0,79.0,60.0
1983-09-27,0.0,66.0,71.0,62.0
1983-09-28,0.0,65.0,73.0,56.0
1983-09-29,0.08,65.0,75.0,54.0
1983-09-30,0.0,68.0,80.0,59.0
1983-10-01,0.27,63.0,71.0,59.0
1983-10-02,0.0,66.0,76.0,58.0
1983-10-03,0.0,65.0,77.0,56.0
1983-10-04,0.0,66.0,81.0,56.0
1983-10-05,0.0,62.0,72.0,48.0
1983-10-06,0.0,60.0,70.0,48.0
1983-10-07,0.05,58.0,62.0,56.0
1983-10-08,0.03,59.0,67.0,51.0
1983-10-09,0.0,58.0,66.0,51.0
1983-10-10,0.0,61.0,66.0,56.0
1983-10-11,0.0,55.0,66.0,47.0
1983-10-12,0.0,51.0,61.0,42.0
1983-10-13,0.0,57.0,73.0,42.0
1983-10-14,0.0,56.0,69.0,43.0
1983-10-15,0.0,60.0,73.0,51.0
1983-10-16,0.0,60.0,71.0,50.0
